"0786435L","Langford Agatha ","Mujer",19731019,"Viudo/a","359 Columbus Ave  New York, NY 10009","Gerentes & Directivos ",3,"Norteamérica","Estados Unidos",3,10
"0851970F","Fuentes Mohedano Irene","Mujer",19431020,"Divorciado/a ","Av. Hispanidad, 12, Madrid 28018","Ingenieros & Especialistas",2,"Sur Europa","España",5,10
"0851971R","Riggs Elisabeth ","Mujer",19720117,"Divorciado/a ","49 Grove St  New York, NY 10014 ","Doctores & Profesionales de la Salud",1,"Norteamérica","Estados Unidos",6,8
"0917504S","Soto Ros Serafín","Hombre ",19280614,"Divorciado/a ","Via della Piazzola, 36 bis ,Florencia ","Architectos,Decoradores & Humanistas",0,"Sur Europa","España",4,8
"0917505S","Serralta Rodrigo Miguel ","Hombre ",19120216,"Divorciado/a ","Via Villafranca, 20 Roma","Ingenieros & Especialistas",2,"Sur Europa","España",11,10
"0983040C","Cruise Eric ","Hombre ",19680118,"Casado/a ","219 8th Ave  New York, NY 10004 ","Architectos,Decoradores & Humanistas",0,"Norteamérica","Estados Unidos",8,7
"0983041C","Corrales Díaz Marcos","Hombre ",19520120,"Divorciado/a ","Via Manin, 7 , Milano ","Economistas,Abogados & Admin.Empresas ",3,"Sur Europa","España",9,12
"0917506K","Kennedy Alexander ","Hombre ",19620316,"Divorciado/a ","71 Hampstead High Street ,London SW1","Architectos,Decoradores & Humanistas",3,"Norte Europa","Reino Unido ",13,8
"0917507R","Ribas Cuerva Ramón","Hombre ",19761129,"Soltero/a","Via Mario de' Fiori, 97, Milano ","Gerentes & Directivos ",0,"Sur Europa","España",12,9
"0983042H","Hall Thomas ","Hombre ",19620511,"Casado/a ","219 Earls Court Road ,London EC3","Ingenieros & Especialistas",0,"Norte Europa","Reino Unido ",7,7
"0983043P","Pasteur Steakhouse","Empresa",19251105,,"0 Castle Street ,Liverpool L69 3BX","Alimentación",,"Norte Europa","Reino Unido ",12,11
"0786436M","Mckean Jacqueline ","Mujer",19500419,"Casado/a ","Orchard Street ,London EC1","Ingenieros & Especialistas",3,"Norte Europa","Reino Unido ",7,7
"0786437K","Kennedy Charles ","Hombre ",19410122,"Divorciado/a ","163 Old Brompton Rd. (Gloucester Rd.) ,London W2","Economistas,Abogados & Admin.Empresas ",2,"Norte Europa","Reino Unido ",6,8
"0851972C","Corns Alfred","Hombre ",19780728,"Soltero/a","8 S William St  New York, NY 10014","Doctores & Profesionales de la Salud",0,"Norteamérica","Estados Unidos",15,10
"0851973M","Miller Judith ","Mujer",19750113,"Casado/a ","49 Whitcomb Court ,London NW1 ","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",7,6
"0786438K","Kenney Grant","Hombre ",19450215,"Divorciado/a ","7 Eldridge St # 7  New York, NY 10014 ","Gerentes & Directivos ",3,"Norteamérica","Estados Unidos",7,13
"0786439G","Griffin Joseph","Hombre ",19530102,"Casado/a ","41 Queens Gate Gardens ,London EC1","Doctores & Profesionales de la Salud",1,"Norte Europa","Reino Unido ",3,9
"0851974W","Warburton Denis ","Hombre ",19690717,"Soltero/a","56 Frith Street ,London SW1 ","Ingenieros & Especialistas",0,"Norte Europa","Reino Unido ",2,9
"0851975R","Rovira Soriano Luis ","Hombre ",19430501,"Soltero/a","Via delle Terme, 1 ,Florencia ","Architectos,Decoradores & Humanistas",0,"Sur Europa","España",16,11
"0917508W","Wiffort Agatha","Mujer",19350318,"Soltero/a","276 Canal St Fl 1  New York, NY 10016 ","Doctores & Profesionales de la Salud",0,"Norteamérica","Estados Unidos",6,10
"0917509S","Skydel David","Hombre ",19450818,"Soltero/a","365 1st Ave  New York, NY 10004 ","Economistas,Abogados & Admin.Empresas ",0,"Norteamérica","Estados Unidos",16,22
"0983044P","Padilla Valverde Mateo","Hombre ",19440101,"Casado/a ","Ezpoz y Mina, 4-6, 2º Dcha., Madrid 28022 ","Economistas,Abogados & Admin.Empresas ",1,"Sur Europa","España",5,8
"0983045N","Nirjhar ","Empresa",19371109,,"2236 SW 13th St  Miami, FL 33027","Catering",,"Norteamérica","Estados Unidos",0,7
"0917510P","Pascual Pastor Elvira ","Mujer",19350224,"Divorciado/a ","Barranquet De Soler 30 08015 Barcelona","Architectos,Decoradores & Humanistas",3,"Sur Europa","España",7,8
"0917511O","O'Connor Esther ","Mujer",19390406,"Soltero/a","63 Borron Street ,Liverpool L69 3BX ","Ingenieros & Especialistas",0,"Norte Europa","Reino Unido ",9,7
"0983046B","Burr Joseph ","Hombre ",19530627,"Divorciado/a ","25-27 Gower Street ,London EC1","Doctores & Profesionales de la Salud",1,"Norte Europa","Reino Unido ",2,6
"0983047S","Soup Restaurant ","Empresa",19220928,,"117 Macdougal St  New York, NY 10014","Alimentación",,"Norteamérica","Estados Unidos",7,12
"0524296E","E Restaurant","Empresa",19361005,,"Galdo, 2, Madrid 28022","Alimentación",,"Sur Europa","España",9,11
"0524297M","Marrion Jennifer","Mujer",19790719,"Casado/a ","94 W Houston St  New York, NY 10012 ","Economistas,Abogados & Admin.Empresas ",0,"Norteamérica","Estados Unidos",9,10
"0589832N","Nigam ","Empresa",19640410,,"Courtprince Albert Road ,London W2","Catering",,"Norte Europa","Reino Unido ",10,9
"0589833G","Gentle Mark ","Hombre ",19581124,"Soltero/a","21 Lowndes Street ,London EC3 ","Ingenieros & Especialistas",0,"Norte Europa","Reino Unido ",2,10
"0524298C","Callejo Valls Natalia ","Mujer",19690821,"Divorciado/a ","C/ Harmonía 84 08022 Barcelona","Gerentes & Directivos ",2,"Sur Europa","España",5,10
"0524299W","Walker Joseph ","Hombre ",19520104,"Divorciado/a ","Marienplatz 22, München ","Architectos,Decoradores & Humanistas",3,"Norte Europa","Reino Unido ",8,10
"0589834M","Mckinsey James","Hombre ",19710329,"Viudo/a","203 Boulevard Raspail , 75015 Paris ","Gerentes & Directivos ",3,"Norte Europa","Reino Unido ",14,15
"0589835P","Padilla Valverde Ricardo","Hombre ",19160513,"Soltero/a","Via Lentasio 3-5 , Milano ","Doctores & Profesionales de la Salud",0,"Sur Europa","España",2,10
"0655368L","Lorenzo Feliu Eva ","Mujer",19770625,"Soltero/a","Via della Scala, 33 ,Florencia","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",4,8
"0655369B","Barclay Edward","Hombre ",19380220,"Soltero/a","Hotterstr. 18, München","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",5,7
"0720904M","Marshall Esther ","Mujer",19281209,"Casado/a ","68 E Broadway  New York, NY 10010 ","Ingenieros & Especialistas",3,"Norteamérica","Estados Unidos",15,13
"0720905V","Velázquez Vico Néstor ","Hombre ",19180204,"Soltero/a","Sevilla, 2, Madrid 28016","Gerentes & Directivos ",0,"Sur Europa","España",8,7
"0655370P","Puertas Alquézar Rosa ","Mujer",19110529,"Divorciado/a ","Piazza Repubblica 13-14r ,Florencia ","Ingenieros & Especialistas",2,"Sur Europa","España",7,6
"0655371P","Porter James","Hombre ",19770204,"Soltero/a","61 Shamrock Street ,Liverpool L69 2DH ","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",11,10
"0720906M","Molina Escriche Emilia","Mujer",19390629,"Casado/a ","via Vittorio Veneto, 191 Roma ","Ama de Casa ",0,"Sur Europa","España",5,10
"0720907T","Torrent León David","Hombre ",19470629,"Soltero/a","Alcalde Evarist Botella 85 08019 Barcelona","Gerentes & Directivos ",0,"Sur Europa","España",8,5
"0524300A","Aparicio Arqués Eulalia ","Mujer",19500912,"Divorciado/a ","Via Proconsolo 31r ,Florencia ","Doctores & Profesionales de la Salud",4,"Sur Europa","España",0,8
"0524301P","Pozo Esteve Irene ","Mujer",19650412,"Soltero/a","Echegaray, 1, Madrid 28015","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",28,19
"0589836T","Trow Alfred ","Hombre ",19521128,"Casado/a ","111 W 42nd St  New York, NY 10016 ","Ingenieros & Especialistas",2,"Norteamérica","Estados Unidos",10,13
"0589837W","Warburton Andrew","Hombre ",19381119,"Soltero/a","22 Eaton Terrace ,London NW1","Architectos,Decoradores & Humanistas",0,"Norte Europa","Reino Unido ",3,6
"0524302P","Payne Gerald","Hombre ",19700422,"Casado/a ","72 Midland Street ,Liverpool L69 3BX","Ingenieros & Especialistas",2,"Norte Europa","Reino Unido ",11,12
"0524303C","Calvo Alonso Pilar","Mujer",19250413,"Casado/a ","Doctor Sempere 54 08022 Barcelona ","Economistas,Abogados & Admin.Empresas ",2,"Sur Europa","España",15,10
"0589838S","Shannon Nicholas","Hombre ",19180808,"Divorciado/a ","100 Oxford Street ,London NW1 ","Doctores & Profesionales de la Salud",3,"Norte Europa","Reino Unido ",13,15
"0589839M","Molina Escriche Luis","Hombre ",19590320,"Casado/a ","via Santa Lucia, 10 Roma","Gerentes & Directivos ",2,"Sur Europa","España",14,10
"0655372A","Aedy Alexander","Hombre ",19750423,"Soltero/a","438 E 9th St  New York, NY 10005","Economistas,Abogados & Admin.Empresas ",0,"Norteamérica","Estados Unidos",23,21
"0655373S","Sawyer Olivia ","Mujer",19420722,"Casado/a ","9-10 Bedford Place ,London EC1","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",7,9
"0720908L","López Martín Natalia","Mujer",19591022,"Divorciado/a ","Via L. Galvani 12 , Milano","Architectos,Decoradores & Humanistas",0,"Sur Europa","España",1,7
"0720909G","Gormeley Eileen ","Mujer",19670125,"Casado/a ","11 Stone St  New York, NY 10012 ","Economistas,Abogados & Admin.Empresas ",2,"Norteamérica","Estados Unidos",4,10
"0655374A","Adams Jane","Mujer",19671225,"Casado/a ","44 Claremont Street ,Liverpool L69 3BX","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",10,10
"0655375H","Hill James","Hombre ",19760821,"Soltero/a","32 Cliff St Fl 1  New York, NY 10010","Doctores & Profesionales de la Salud",0,"Norteamérica","Estados Unidos",8,7
"0720910J","Jamaican Taberna","Empresa",19260428,,"via Villafranca, 1 Roma ","Alimentación",,"Sur Europa","España",11,8
"0720911G","Grady Denis ","Hombre ",19761119,"Soltero/a","431 Central Ave  Jersey City, NJ 10016","Gerentes & Directivos ",0,"Norteamérica","Estados Unidos",10,8
"0786440A","Almirall Castrillo Ester","Mujer",19291123,"Soltero/a","Lungarno C. Colombo, 3 ,Florencia ","Doctores & Profesionales de la Salud",0,"Sur Europa","España",5,6
"0786441S","Sawyer Agatha ","Mujer",19760330,"Soltero/a","46 Stockwell Place ,Liverpool L69 2DH ","Ingenieros & Especialistas",0,"Norte Europa","Reino Unido ",4,8
"0851976D","Dougal's Steakhouse ","Empresa",19740319,,"Verge Dels Lliris 69 08032 Barcelona","Alimentación",,"Sur Europa","España",5,7
"0851977N","Nikhita ","Empresa",19440824,,"17 Denman Street ,London NW1","Catering",,"Norte Europa","Reino Unido ",11,15
"0786442M","Mulino Café ","Empresa",19480112,,"Maximiliansstr. 35, München ","Alimentación",,"Norte Europa","Reino Unido ",5,10
"0786443P","Parsons Eve ","Mujer",19750527,"Soltero/a","62 Bleecker St  New York, NY 10007","Doctores & Profesionales de la Salud",0,"Norteamérica","Estados Unidos",7,9
"0851978W","Walker Edgar","Hombre ",19510325,"Divorciado/a ","37 Broadgate Circle (Liverpool St.) ,London SW1 ","Doctores & Profesionales de la Salud",3,"Norte Europa","Reino Unido ",4,9
"0851979L","Lights Adeline","Mujer",19450713,"Soltero/a","210 E 44th St  New York, NY 10004 ","Doctores & Profesionales de la Salud",0,"Norteamérica","Estados Unidos",19,21
"0917512C","Carrasco Carmona FranciscoJavier","Hombre ",19250910,"Casado/a ","Trafalgar, 35, Madrid 28020 ","Economistas,Abogados & Admin.Empresas ",0,"Sur Europa","España",13,8
"0917513T","Tazara","Empresa",19620902,,"Carrasqueta 95 08013 Barcelona","Catering",,"Sur Europa","España",17,7
"0983048J","Jones Helen ","Mujer",19351113,"Casado/a ","66 Rue du Père Corentin , 75001 Paris ","Gerentes & Directivos ",3,"Norte Europa","Reino Unido ",12,14
"0983049A","Alvarez Arenas Xavi ","Hombre ",19420601,"Casado/a ","Via Ludovico Ariosto 22 , Milano","Economistas,Abogados & Admin.Empresas ",2,"Sur Europa","España",5,6
"0917514C","Colomer Costa Emilia","Mujer",19700605,"Casado/a ","C/ Buenos Aires 60 08016 Barcelona","Architectos,Decoradores & Humanistas",2,"Sur Europa","España",4,5
"0917515M","Mclean James","Hombre ",19510407,"Casado/a ","68 Rue Beaunier , 75001 Paris ","Architectos,Decoradores & Humanistas",0,"Norte Europa","Reino Unido ",6,8
"0983050G","Green Esther","Mujer",19730810,"Casado/a ","35 Kensington High St. (High St. Kensington) ,London SW1","Doctores & Profesionales de la Salud",1,"Norte Europa","Reino Unido ",8,12
"0983051E","Espada Benegas Carlos ","Hombre ",19501103,"Soltero/a","via Mario De Fiori, 97, Milano","Ingenieros & Especialistas",0,"Sur Europa","España",0,9
"0786444M","Mckean Joseph ","Hombre ",19490104,"Soltero/a","Arnulfstrasse 12, München ","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",13,7
"0786445A","Ashton Lewis","Hombre ",19490326,"Casado/a ","12 Boulevard de l'Hôpital , 75003 Paris ","Ingenieros & Especialistas",0,"Norte Europa","Reino Unido ",9,15
"0851980L","Langford Mark ","Hombre ",19450608,"Casado/a ","6 Adams Court ,Liverpool L3 5UX ","Ama de Casa ",2,"Norte Europa","Reino Unido ",2,8
"0851981B","Bianca","Empresa",19691114,,"118 Bath Road ,London EC1 ","Catering",,"Norte Europa","Reino Unido ",27,33
"0786446M","Mckean Helen","Mujer",19790723,"Soltero/a","98 Pinkston RoadÂon Drive ,Liverpool L69 7HY","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",11,10
"0786447B","Birch Brian ","Hombre ",19430731,"Divorciado/a ","388 Broome St  New York, NY 10017 ","Doctores & Profesionales de la Salud",0,"Norteamérica","Estados Unidos",11,7
"0851982G","Gimeno Mas Eusebio","Hombre ",19630210,"Divorciado/a ","via Aristofane, 101 Roma","Ama de Casa ",3,"Sur Europa","España",14,10
"0851983B","Bush David","Hombre ",19370721,"Soltero/a","194 Grand St  New York, NY 10013","Gerentes & Directivos ",0,"Norteamérica","Estados Unidos",2,7
"0917516F","Force Esther","Mujer",19700510,"Casado/a ","90 Broad St Bsmt  New York, NY 10008","Ingenieros & Especialistas",0,"Norteamérica","Estados Unidos",6,7
"0917517N","Nigam ","Empresa",19680907,,"218 Rue de Rivoli , 75015 Paris ","Catering",,"Norte Europa","Reino Unido ",12,14
"0983052W","Wilkinson David ","Hombre ",19571020,"Divorciado/a ","Mittererstrasse 7, München","Ama de Casa ",0,"Norte Europa","Reino Unido ",2,9
"0983053M","Martínez Abad Emilia","Mujer",19530705,"Casado/a ","Via P Castaldi 7 , Milano ","Ama de Casa ",0,"Sur Europa","España",7,9
"0917518A","Alan Daniel ","Hombre ",19660110,"Divorciado/a ","61 North Street ,Liverpool L70 2DH","Ama de Casa ",0,"Norte Europa","Reino Unido ",6,8
"0917519G","González Herrera Andrea ","Mujer",19180122,"Casado/a ","Via Curtatone, 12 ,Florencia","Architectos,Decoradores & Humanistas",0,"Sur Europa","España",10,11
"0983054E","Embury Clare","Mujer",19780531,"Soltero/a","102 Heath Street ,London SW1","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",1,7
"0983055S","Shepherd Alfred ","Hombre ",19780922,"Soltero/a","62 Greenwich Ave  New York, NY 10018","Gerentes & Directivos ",0,"Norteamérica","Estados Unidos",8,9
"0000016P","Prophet ","Empresa",19750416,,"100 Wardour Street ,London NW1","Catering",,"Norte Europa","Reino Unido ",14,12
"0000017D","Dickinson Dorothy ","Mujer",19750514,"Casado/a ","68 Regent Street ,London NW1","Ingenieros & Especialistas",0,"Norte Europa","Reino Unido ",12,13
"0065552P","Porter Mary ","Mujer",19610416,"Soltero/a","Verdistrasse 9, München ","Doctores & Profesionales de la Salud",0,"Norte Europa","Reino Unido ",9,7
"0065553S","Sales Flora ","Mujer",19791215,"Soltero/a","2320 NW 2 St  Fort Lauderdale, FL 33036 ","Gerentes & Directivos ",0,"Norteamérica","Estados Unidos",1,9
"0000018H","Hall Mary ","Mujer",19560317,"Casado/a ","211 Avenue A  New York, NY 10015","Economistas,Abogados & Admin.Empresas ",0,"Norteamérica","Estados Unidos",1,8
"0000019C","Cruise Emily","Mujer",19711003,"Divorciado/a ","179-199 Holland Park Avenue ,London EC1 ","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",10,10
"0065554M","Mckean Deborah","Mujer",19680609,"Soltero/a","101 Avenue des Ternes , 75001 Paris ","Gerentes & Directivos ",0,"Norte Europa","Reino Unido ",16,22
"0065555B","Burr Mark ","Hombre ",19490321,"Casado/a ","20 Cornelia St  New York, NY 10006","Gerentes & Directivos ",0,"Norteamérica","Estados Unidos",1,8
"0131088M","Morgan Caroline ","Mujer",19491011,"Casado/a ","432 Lafayette St  New York, NY 10006","Economistas,Abogados & Admin.Empresas ",0,"Norteamérica","Estados Unidos",14,15
"0131089C","Centosette Steakhouse ","Empresa",19610110,,"Via Lorenteggio 278 , Milano","Alimentación",,"Sur Europa","España",11,12
"0196624S","Sales Denis ","Hombre ",19380828,"Soltero/a","3 Avenue Mac Mahon , 75003 Paris","Economistas,Abogados & Admin.Empresas ",0,"Norte Europa","Reino Unido ",24,23
"0196625P","Parsons Agatha","Mujer",19430203,"Casado/a ","10, Monmouth Street ,London EC3 ","Ingenieros & Especialistas",1,"Norte Europa","Reino Unido ",6,15
"0131090J","Jamaican Taberna","Empresa",19600126,,"65 Regent Street ,London SW1","Alimentación",,"Norte Europa","Reino Unido ",31,76
"0131091G","Grove Esther","Mujer",19580915,"Divorciado/a ","28 Mavisbank Gardens ,Liverpool L70 2DH ","Gerentes & Directivos ",3,"Norte Europa","Reino Unido ",5,6
"0196626S","Santer Donald ","Hombre ",19530207,"Soltero/a","11249 Pines Blvd  Hollywood, FL 33032 ","Doctores & Profesionales de la Salud",0,"Norteamérica","Estados Unidos",3,8
"0196627H","Hernández Borrell Ernesto ","Hombre ",19470329,"Casado/a ","Via Oche 15 ,Florencia","Ama de Casa ",1,"Sur Europa","España",10,8
"0000020G","Gadd Demi ","Mujer",19370620,"Divorciado/a ","Dachauer Strasse 199, München ","Ama de Casa ",2,"Norte Europa","Reino Unido ",9,6
"0000021F","Ferrero Bautista Tomás","Hombre ",19400502,"Soltero/a","Piazza M. D'azeglio, 3 ,Florencia ","Ama de Casa ",0,"Sur Europa","España",0,7
"0065556N","Nita","Empresa",19271225,,"67 Eldridge St  New York, NY 10006","Catering",,"Norteamérica","Estados Unidos",11,11
"0065557E","Escudero Domingo Eduardo","Hombre ",19360903,"Viudo/a","Gaztambide, 57, 6º A., Madrid 28022 ","Doctores & Profesionales de la Salud",0,"Sur Europa","España",7,6
"0000022V","Valencia","Empresa",19301017,,"16 Rue Cujas , 75003 Paris","Servicios ",,"Norte Europa","Reino Unido ",22,28
"0000023T","Tong Bar","Empresa",19410924,,"Russell Square ,London SW1","Alimentación",,"Norte Europa","Reino Unido ",11,14
"0065558P","Padella Restaurant","Empresa",19260819,,"17 Avenue Victoria , 75003 Paris","Alimentación",,"Norte Europa","Reino Unido ",14,16
"0065559B","Bell Michael","Hombre ",19531007,"Soltero/a","168 Sullivan St  New York, NY 10008 ","Doctores & Profesionales de la Salud",0,"Norteamérica","Estados Unidos",3,7
"0131092S","Soto Ros Joan ","Hombre ",19770512,"Soltero/a","C/ Provenza 83 08021 Barcelona","Ingenieros & Especialistas",0,"Sur Europa","España",7,10
"0131093B","Bosch Pérez Narciso ","Hombre ",19530911,"Viudo/a","Sant Cristòfol 69 08032 Barcelona ","Doctores & Profesionales de la Salud",0,"Sur Europa","España",9,9
"0196628P","Prat Salom Alejandra","Mujer",19751104,"Soltero/a","via Alessandro Farnese, 30 Roma ","Doctores & Profesionales de la Salud",0,"Sur Europa","España",11,10
"0196629M","Malaysian Steakhouse","Empresa",19740205,,"41 Mount Street ,London NW1 ","Alimentación",,"Norte Europa","Reino Unido ",9,11
"0131094D","Díez Durán Serafín","Hombre ",19680119,"Soltero/a","Viale Lombardia 55 , Milano ","Ingenieros & Especialistas",0,"Sur Europa","España",9,8
